id,slug,title,artist,inLibrary,bpm,bpmZone,keySignature,energyLevel,danceabilityNormalized,durationSeconds,primaryGenre,folders,playlists,file
73cae637-09ad-47e4-820a-87b628854fc5,sergik-illusions--73cae637,"SERGIK - Illusions","SERGIK",true,123.05,house,A major,3.9,0.76,296,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-illusions--73cae637.json
3661ec21-69ae-45c5-b7ad-5515f899a5cb,sergik-in-the-moment--3661ec21,"SERGIK - In The Moment","SERGIK",true,123.05,house,D minor,3.7,0.75,221,"Experimental Bass","Deep n Funky","Deep n Funky",tracks/sergik-in-the-moment--3661ec21.json
2088c4da-9b85-4560-ae17-e4bc72109e15,sergik-in-the-streets-2--2088c4da,"SERGIK - In The Streets 2","SERGIK",true,123.05,house,A major,2.9,0.72,276,"Funky House","In The Streets","In The Streets",tracks/sergik-in-the-streets-2--2088c4da.json
81eaf0d0-0c26-41f2-8079-41f5165357ca,sergik-inspire--81eaf0d0,"SERGIK - Inspire","SERGIK",true,143.55,cross_zone,C# minor,1.5,0.66,195,"Experimental Bass","Inspire","Inspire",tracks/sergik-inspire--81eaf0d0.json
3d32b7e9-9d26-49dc-b291-1dc966aea804,sergik-inspire--3d32b7e9,"SERGIK - Inspire","SERGIK",false,143.55,cross_zone,C# minor,1.5,0.66,195,"Experimental Bass","","",tracks/sergik-inspire--3d32b7e9.json
037a15c5-9a82-495b-8f80-3ca0795b0fbe,sergik-its-on-till-dawn--037a15c5,"Sergik - Its On till Dawn","SERGIK",true,123.05,house,Unknown,3.8,0.75,280,"Reggae","Party Time","Party Time",tracks/sergik-its-on-till-dawn--037a15c5.json
ad465d61-80c1-49d1-a964-2cf7a57241e4,sergik-its-on-till-dawn--ad465d61,"Sergik - Its On till Dawn","SERGIK",false,123.05,house,,,0,280,"Reggae","","",tracks/sergik-its-on-till-dawn--ad465d61.json
e6885402-9bd5-4692-a632-07ebe95560d1,sergik-its-on-till-dawn--e6885402,"Sergik - Its On till Dawn","SERGIK",false,123.05,house,,,0,280,"Reggae","","",tracks/sergik-its-on-till-dawn--e6885402.json
40211b6d-0574-4acb-b8bd-704a12d03fbd,sergik-its-on-till-dawn--40211b6d,"Sergik - Its On till Dawn","SERGIK",false,123.05,house,Unknown,3.8,0.75,280,"Reggae","","",tracks/sergik-its-on-till-dawn--40211b6d.json
59b725ba-2207-4c7f-b52a-f6f5c8e4b484,sergik-its-on-till-dawn--59b725ba,"Sergik - Its On till Dawn","SERGIK",false,123.05,house,Unknown,3.8,0.75,280,"Reggae","","",tracks/sergik-its-on-till-dawn--59b725ba.json
7d3afff9-2092-4900-ba9b-35b0ddc49ae5,sergik-its-on-till-dawn--7d3afff9,"Sergik - Its On till Dawn","SERGIK",false,123.05,house,Unknown,3.8,0.75,280,"Reggae","","",tracks/sergik-its-on-till-dawn--7d3afff9.json
f53efde0-ae85-4b44-8cb3-65f29a6c078f,sergik-jahdelicah-1--f53efde0,"SERGIK - Jahdelicah 1","SERGIK",true,123.05,house,E minor,3.8,0.75,278,"Funky House","UTOPIA","UTOPIA",tracks/sergik-jahdelicah-1--f53efde0.json
07282a58-cbc2-4fce-b63e-66840baef357,sergik-jahdelicah-1--07282a58,"SERGIK - Jahdelicah 1","SERGIK",false,123.05,house,E minor,3.8,0.75,278,"Funky House","","",tracks/sergik-jahdelicah-1--07282a58.json
221fc1b7-e7c9-4db7-9072-2eede8a2314f,sergik-jumpin-v2--221fc1b7,"SERGIK - Jumpin v2","SERGIK",true,129.2,tech_house,A minor,5.1,0.8,255,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-jumpin-v2--221fc1b7.json
21faee5c-beae-4684-93c6-a4f840434994,sergik-last-night--21faee5c,"SERGIK - Last Night","SERGIK",true,123.05,house,A# major,4.7,0.79,271,"Funky House","Staying A Vibe","Staying A Vibe",tracks/sergik-last-night--21faee5c.json
e18006d2-11fc-4d1f-9d41-4b28b6b0ce0a,sergik-life-1--e18006d2,"SERGIK - Life 1","SERGIK",true,92.29,funk_fusion,G# major,1.1,0.5,222,"Reggae","Inspire","Inspire",tracks/sergik-life-1--e18006d2.json
92d807a1-a729-45ac-9d62-7483cc775dc1,sergik-life-1--92d807a1,"SERGIK - Life 1","SERGIK",false,92.29,funk_fusion,G# major,,0,222,"Reggae","","",tracks/sergik-life-1--92d807a1.json
c4b722b3-b2fb-45bd-ad7d-50ea1c9471b8,sergik-life-1--c4b722b3,"SERGIK - Life 1","SERGIK",false,92.29,funk_fusion,G# major,,0,222,"Reggae","","",tracks/sergik-life-1--c4b722b3.json
e90a1ea1-6df2-444c-acdc-4f83b08775a2,sergik-life-1--e90a1ea1,"SERGIK - Life 1","SERGIK",false,92.29,funk_fusion,G# major,1.1,0.5,222,"Reggae","","",tracks/sergik-life-1--e90a1ea1.json
7d26a801-75a3-45ca-884e-0813e60b6022,sergik-life-1--7d26a801,"SERGIK - Life 1","SERGIK",false,92.29,funk_fusion,G# major,1.1,0.5,222,"Reggae","","",tracks/sergik-life-1--7d26a801.json
4e27df41-600c-4d49-91ba-d88582eed410,sergik-life-1--4e27df41,"SERGIK - Life 1","SERGIK",false,92.29,funk_fusion,G# major,1.1,0.5,222,"Reggae","","",tracks/sergik-life-1--4e27df41.json
992bfede-6911-4765-98b0-5dcfc6ccf57d,sergik-like-that--992bfede,"SERGIK - Like That","SERGIK",true,123.05,house,Unknown,3.3,0.73,302,"Funky House","Party Time","Party Time",tracks/sergik-like-that--992bfede.json
2a557169-75a8-4b88-8f6a-f2b93b6808c0,sergik-like-that-1--2a557169,"SERGIK - Like That 1","SERGIK",true,123.05,house,Unknown,4.1,0.76,219,"Funky House","Feelin Sendy","Feelin Sendy",tracks/sergik-like-that-1--2a557169.json
74f83285-ca7d-49b3-8a8d-ac191dbd8a6b,sergik-like-the-ol-days--74f83285,"SERGIK - Like The Ol Days","SERGIK",true,136,cross_zone,A minor,,0,209,"Tech House","Inspire","Inspire",tracks/sergik-like-the-ol-days--74f83285.json
5530feff-c1de-4393-9949-5163e2ef1cca,sergik-like-the-ol-days--5530feff,"SERGIK - Like The Ol Days","SERGIK",false,136,cross_zone,A minor,,0,209,"Tech House","","",tracks/sergik-like-the-ol-days--5530feff.json
33f3b46a-4176-4e8b-89f0-8d54c4a6b80e,sergik-like-the-ol-days--33f3b46a,"SERGIK - Like The Ol Days","SERGIK",false,136,cross_zone,A minor,3.5,0.74,209,"Tech House","","",tracks/sergik-like-the-ol-days--33f3b46a.json
79b1f2d5-c82a-429b-98c4-2ec5c74e42e8,sergik-like-the-ol-days--79b1f2d5,"SERGIK - Like The Ol Days","SERGIK",false,136,cross_zone,A minor,3.5,0.74,209,"Tech House","","",tracks/sergik-like-the-ol-days--79b1f2d5.json
97ec4a52-5c76-4cc9-8565-b2b9b7ca800f,sergik-like-the-ol-days--97ec4a52,"SERGIK - Like The Ol Days","SERGIK",false,136,cross_zone,A minor,3.5,0.74,209,"Tech House","","",tracks/sergik-like-the-ol-days--97ec4a52.json
bdb71647-0e52-46ff-8e0f-41cd13f05da4,sergik-like-the-ol-days-bass-vip--bdb71647,"SERGIK - Like The Ol Days (Bass VIP)","SERGIK",true,143.55,cross_zone,A minor,3.4,0.74,209,"Trap","UTOPIA","UTOPIA",tracks/sergik-like-the-ol-days-bass-vip--bdb71647.json
4e8ac424-6261-42b6-a9fc-63f3c9c8e9a3,sergik-like-the-ol-days-bass-vip--4e8ac424,"SERGIK - Like The Ol Days (Bass VIP)","SERGIK",false,143.55,cross_zone,A minor,3.4,0.74,209,"Trap","","",tracks/sergik-like-the-ol-days-bass-vip--4e8ac424.json
f6deb0fa-bc06-461e-b117-54e82247d6eb,sergik-man-on-a-journey--f6deb0fa,"SERGIK - Man On A Journey","SERGIK",true,136,cross_zone,D# major,4.1,0.76,260,"Reggae","UTOPIA","UTOPIA",tracks/sergik-man-on-a-journey--f6deb0fa.json
22020e83-d81f-43fa-92f7-6f0ebf16f58b,sergik-man-on-a-journey--22020e83,"SERGIK - Man On A Journey","SERGIK",false,136,cross_zone,D# major,4.1,0.76,260,"Reggae","","",tracks/sergik-man-on-a-journey--22020e83.json
2da196da-f035-4ff6-aa66-fabd2ddd5c67,sergik-melt-2--2da196da,"SERGIK - Melt 2","SERGIK",true,83.35,downtempo,A major,,0,244,"Reggae","In The Streets","In The Streets",tracks/sergik-melt-2--2da196da.json
203e333c-6e6e-428c-bc74-525db12b4de6,sergik-melt-2--203e333c,"SERGIK - Melt 2","SERGIK",false,83.35,downtempo,A major,,0,244,"Reggae","","",tracks/sergik-melt-2--203e333c.json
c0232962-0cb9-4e43-a0b2-a653c5db2cf7,sergik-melt-2--c0232962,"SERGIK - Melt 2","SERGIK",false,83.35,downtempo,A major,3.5,0.74,244,"Reggae","","",tracks/sergik-melt-2--c0232962.json
2f712d6d-a3cf-4b98-9399-6b9fb5b0b679,sergik-melt-2--2f712d6d,"SERGIK - Melt 2","SERGIK",false,83.35,downtempo,A major,3.5,0.74,244,"Reggae","","",tracks/sergik-melt-2--2f712d6d.json
f79417e0-50eb-4c66-b9ea-a84691298f79,sergik-melt-2--f79417e0,"SERGIK - Melt 2","SERGIK",false,83.35,downtempo,A major,3.5,0.74,244,"Reggae","","",tracks/sergik-melt-2--f79417e0.json
30ffc396-1475-43eb-aa5b-3bf7edde577f,sergik-melt-2--30ffc396,"SERGIK - Melt 2","SERGIK",false,83.35,downtempo,A major,3.5,0.74,244,"Reggae","","",tracks/sergik-melt-2--30ffc396.json
a840aed1-54e5-46a6-8722-6f91ff2e089e,sergik-mind-n-body--a840aed1,"SERGIK - Mind n Body","SERGIK",true,123.05,house,D minor,3.6,0.74,276,"Funky House","Staying A Vibe","Staying A Vibe",tracks/sergik-mind-n-body--a840aed1.json
a46c2733-dfe1-461e-9164-4809a98ac975,sergik-money-talk-bs-walk--a46c2733,"SERGIK - Money Talk Bs Walk","SERGIK",true,123.05,house,Unknown,4.7,0.79,234,"Funky House","Party Time","Party Time",tracks/sergik-money-talk-bs-walk--a46c2733.json
5b8d1436-4516-4669-92d5-c134a031dbb8,sergik-money-talk-bs-walk--5b8d1436,"SERGIK - Money Talk Bs Walk","SERGIK",false,123.05,house,Unknown,4.7,0.79,234,"Funky House","","",tracks/sergik-money-talk-bs-walk--5b8d1436.json
c5576a97-ffa1-4cf9-abd4-7f8c4dcb7de1,sergik-more-than-life--c5576a97,"SERGIK - More Than Life","SERGIK",true,123.05,house,F minor,4.5,0.78,281,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-more-than-life--c5576a97.json
ca131d75-7946-469b-8cc1-2271b3013c43,sergik-movin--ca131d75,"SERGIK - Movin","SERGIK",true,123.05,house,D# minor,4.6,0.78,232,"Funky House","Funktioneers","Funktioneers",tracks/sergik-movin--ca131d75.json
fe8da848-c848-4177-9b2f-d8dcb3e9403d,sergik-mr-dj--fe8da848,"SERGIK - Mr. DJ","SERGIK",true,129.2,tech_house,A minor,4.4,0.78,246,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-mr-dj--fe8da848.json
13c85f92-6690-4bee-a41e-6140a86bcd09,sergik-music-is-my-drug--13c85f92,"Sergik - Music is my drug","SERGIK",true,123.05,house,C major,3.9,0.71,234,"Funky House","Feelin Sendy","Feelin Sendy",tracks/sergik-music-is-my-drug--13c85f92.json
a9190ce5-07c4-4c03-8a4d-d7843a345060,sergik-music-is-my-drug--a9190ce5,"Sergik - Music is my drug","SERGIK",false,123.05,house,C major,3.9,0.71,234,"Funky House","","",tracks/sergik-music-is-my-drug--a9190ce5.json
1f818e3f-778c-494d-aeee-0201820eea11,sergik-musik-is-the-answr--1f818e3f,"SERGIK - Musik Is The Answr","SERGIK",true,123.05,house,D minor,3.7,0.75,221,"Experimental Bass","Party Time","Party Time",tracks/sergik-musik-is-the-answr--1f818e3f.json
ed2b52ca-5c31-45db-83d2-ab697869f5c6,sergik-musik-is-the-answr--ed2b52ca,"SERGIK - Musik Is The Answr","SERGIK",false,123.05,house,D minor,,0,221,"Experimental Bass","","",tracks/sergik-musik-is-the-answr--ed2b52ca.json
dedbe940-7703-4aad-88e5-75f437ce6b0a,sergik-musik-is-the-answr--dedbe940,"SERGIK - Musik Is The Answr","SERGIK",false,123.05,house,D minor,,0,221,"Experimental Bass","","",tracks/sergik-musik-is-the-answr--dedbe940.json
447ab101-8e39-4e35-85e1-334d75a55a24,sergik-musik-is-the-answr--447ab101,"SERGIK - Musik Is The Answr","SERGIK",false,123.05,house,D minor,3.7,0.75,221,"Experimental Bass","","",tracks/sergik-musik-is-the-answr--447ab101.json
d7f3ecbf-fde0-41f0-9d70-2b50f8b8d295,sergik-musik-is-the-answr--d7f3ecbf,"SERGIK - Musik Is The Answr","SERGIK",false,123.05,house,D minor,3.7,0.75,221,"Experimental Bass","","",tracks/sergik-musik-is-the-answr--d7f3ecbf.json
fc3bdc4e-8c58-46e6-9e03-d268eff28f39,sergik-musik-is-the-answr--fc3bdc4e,"SERGIK - Musik Is The Answr","SERGIK",false,123.05,house,D minor,3.7,0.75,221,"Experimental Bass","","",tracks/sergik-musik-is-the-answr--fc3bdc4e.json
c94fc0ba-2803-45c6-b2ae-c087f4199080,sergik-my-type--c94fc0ba,"SERGIK - My Type","SERGIK",true,123.05,house,F major,4.8,0.79,297,"Reggae","Funktioneers","Funktioneers",tracks/sergik-my-type--c94fc0ba.json
f17f0c8a-49d8-4686-b722-92b3a68a005b,sergik-needs--f17f0c8a,"SERGIK - Needs","SERGIK",true,123.05,house,A minor,4.2,0.77,276,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-needs--f17f0c8a.json
c342822a-703d-429e-9a47-cd427fa85b23,sergik-no-stopping--c342822a,"SERGIK - No Stopping","SERGIK",true,123.05,house,A minor,3.4,0.74,259,"Funky House","Are We Awake","Are We Awake",tracks/sergik-no-stopping--c342822a.json
10e9b2ba-48fd-470b-8d68-9b7f7dc9a8e3,sergik-no-stopping--10e9b2ba,"SERGIK - No Stopping","SERGIK",false,123.05,house,A minor,3.4,0.74,259,"Funky House","","",tracks/sergik-no-stopping--10e9b2ba.json
fdcf1bb7-e426-420f-9f86-83d391cfee4d,sergik-no-stopping--fdcf1bb7,"SERGIK - No Stopping","SERGIK",false,123.05,house,A minor,3.4,0.74,259,"Funky House","","",tracks/sergik-no-stopping--fdcf1bb7.json
b3966c9f-c7aa-44b6-a9ff-e1ce8cab8a74,sergik-not-the-type--b3966c9f,"SERGIK - Not the Type","SERGIK",true,123.05,house,A minor,4.2,0.77,205,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-not-the-type--b3966c9f.json
63a77510-ae02-494f-968c-9e9060b0be06,sergik-nothing-to-it--63a77510,"SERGIK - Nothing to it","SERGIK",true,123.05,house,Unknown,3.5,0.74,248,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-nothing-to-it--63a77510.json
5e48e24d-d944-46ed-b7ae-b193d20065ab,sergik-on-and-on--5e48e24d,"SERGIK - On and On","SERGIK",true,143.55,cross_zone,G minor,,0,252,"Trap","Hip Hop","Hip Hop",tracks/sergik-on-and-on--5e48e24d.json
ea2fff5e-b2d1-4d07-b752-dfefdfa3e29a,sergik-on-and-on--ea2fff5e,"SERGIK - On and On","SERGIK",false,143.55,cross_zone,G minor,,0,252,"Trap","","",tracks/sergik-on-and-on--ea2fff5e.json
69bf3a42-7f54-454b-8594-454927c813d1,sergik-on-and-on--69bf3a42,"SERGIK - On and On","SERGIK",false,143.55,cross_zone,G minor,1,0.17,252,"Trap","","",tracks/sergik-on-and-on--69bf3a42.json
611eb105-8f66-4756-ac4e-2bcc125bc212,sergik-on-and-on--611eb105,"SERGIK - On and On","SERGIK",false,143.55,cross_zone,G minor,1,0.17,252,"Trap","","",tracks/sergik-on-and-on--611eb105.json
706fcafc-07bb-4233-9907-80cc6524dd75,sergik-on-and-on--706fcafc,"SERGIK - On and On","SERGIK",false,143.55,cross_zone,G minor,1,0.17,252,"Trap","","",tracks/sergik-on-and-on--706fcafc.json
d1dab602-eaa2-47fd-9bd7-b6ee4cb0e1fd,sergik-on-and-on-badu-remix--d1dab602,"SERGIK - On and On(Badu Remix)","SERGIK",true,143.55,cross_zone,G minor,1.1,0.62,252,"Trap","Hip Hop","Hip Hop",tracks/sergik-on-and-on-badu-remix--d1dab602.json
0f05d269-e934-42b5-84ec-7140fa1e7b73,sergik-one-of-those-nights--0f05d269,"SERGIK - One Of Those Nights","SERGIK",true,129.2,tech_house,A minor,3.7,0.75,215,"Experimental Bass","FTP","FTP",tracks/sergik-one-of-those-nights--0f05d269.json
debd9366-3251-4cf3-8b08-6e8b168f78e3,sergik-opinions--debd9366,"SERGIK - Opinions","SERGIK",true,129.2,tech_house,Unknown,3.5,0.74,244,"Hip-Hop","Party Time","Party Time",tracks/sergik-opinions--debd9366.json
20af72c6-90ac-4a62-970c-750b33d784d8,sergik-opinions--20af72c6,"SERGIK - Opinions","SERGIK",false,129.2,tech_house,,,0,244,"Hip-Hop","","",tracks/sergik-opinions--20af72c6.json
099248bc-6767-4f09-a1b6-f340df14a7be,sergik-opinions--099248bc,"SERGIK - Opinions","SERGIK",false,129.2,tech_house,,,0,244,"Hip-Hop","","",tracks/sergik-opinions--099248bc.json
1915e688-4b8e-446d-b372-2a3f877c938f,sergik-opinions--1915e688,"SERGIK - Opinions","SERGIK",false,129.2,tech_house,Unknown,3.5,0.74,244,"Hip-Hop","","",tracks/sergik-opinions--1915e688.json
eb6b8919-905c-443a-bcd0-48d5ae84ae2b,sergik-opinions--eb6b8919,"SERGIK - Opinions","SERGIK",false,129.2,tech_house,Unknown,3.5,0.74,244,"Hip-Hop","","",tracks/sergik-opinions--eb6b8919.json
cb67e5ec-bebf-41ff-8fea-32f62cb17e45,sergik-opinions--cb67e5ec,"SERGIK - Opinions","SERGIK",false,129.2,tech_house,Unknown,3.5,0.74,244,"Hip-Hop","","",tracks/sergik-opinions--cb67e5ec.json
7a0a25b0-4add-4c7b-b51a-b9d39bf940c0,sergik-para-papa--7a0a25b0,"SERGIK - Para Papa","SERGIK",true,123.05,house,A minor,4.2,0.77,230,"Funky House","Funktioneers","Funktioneers",tracks/sergik-para-papa--7a0a25b0.json
ecfc9713-cd6e-49b5-8aff-30514dd6c13f,sergik-party-people--ecfc9713,"SERGIK - Party People","SERGIK",true,129.2,tech_house,C major,4.6,0.78,242,"Hip-Hop","Party Time","Party Time",tracks/sergik-party-people--ecfc9713.json
7175ff89-149f-4524-b179-51c9e31063b8,sergik-party-people--7175ff89,"SERGIK - Party People","SERGIK",false,129.2,tech_house,C major,,0,242,"Hip-Hop","","",tracks/sergik-party-people--7175ff89.json
ed6e1792-dfac-4a4d-87be-b494e5c444e7,sergik-party-people--ed6e1792,"SERGIK - Party People","SERGIK",false,129.2,tech_house,C major,,0,242,"Hip-Hop","","",tracks/sergik-party-people--ed6e1792.json
e565f21a-f783-476a-8381-a8dc399e6f8f,sergik-party-people--e565f21a,"SERGIK - Party People","SERGIK",false,129.2,tech_house,C major,4.6,0.78,242,"Hip-Hop","","",tracks/sergik-party-people--e565f21a.json
635c9efc-4415-4274-9d8a-da3a254b86c0,sergik-party-people--635c9efc,"SERGIK - Party People","SERGIK",false,129.2,tech_house,C major,4.6,0.78,242,"Hip-Hop","","",tracks/sergik-party-people--635c9efc.json
55f5d43c-611c-4132-b82d-800ba0c9a83e,sergik-party-people--55f5d43c,"SERGIK - Party People","SERGIK",false,129.2,tech_house,C major,4.6,0.78,242,"Hip-Hop","","",tracks/sergik-party-people--55f5d43c.json
17e1dde1-3949-4477-a01b-8e61e9cd584b,sergik-piece-of-your-luv-2--17e1dde1,"SERGIK - Piece Of Your Luv 2","SERGIK",true,123.05,house,C major,3.7,0.75,254,"Funky House","Funktioneers","Funktioneers",tracks/sergik-piece-of-your-luv-2--17e1dde1.json
1fc957fc-adbd-4b4b-8dc7-bf7bb52c2a92,sergik-pop-musik--1fc957fc,"SERGIK - Pop Musik","SERGIK",true,123.05,house,G# minor,3.4,0.74,247,"Funky House","Funktioneers","Funktioneers",tracks/sergik-pop-musik--1fc957fc.json
96941d9c-db24-4aa2-9813-546901fe93cc,sergik-pre-party--96941d9c,"SERGIK - Pre Party","SERGIK",true,123.05,house,F minor,2.4,0.7,276,"Funky House","Staying A Vibe","Staying A Vibe",tracks/sergik-pre-party--96941d9c.json
24026faf-abde-41af-a98a-5f91fdd420cb,sergik-rather-dance--24026faf,"SERGIK - Rather Dance","SERGIK",true,129.2,tech_house,A minor,4.7,0.79,242,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-rather-dance--24026faf.json
1e31d15e-d2f2-4034-8fe7-994722fe0dab,sergik-rise-n-shine--1e31d15e,"SERGIK - Rise n Shine","SERGIK",true,83.35,downtempo,D major,2.5,0.49,215,"Hip-Hop","Hip Hop","Hip Hop",tracks/sergik-rise-n-shine--1e31d15e.json
f85df52d-c795-4b04-9497-34f95a5ba83e,sergik-rock-dem-feets--f85df52d,"SERGIK - Rock Dem Feets","SERGIK",true,123.05,house,Unknown,4.3,0.77,248,"Experimental Bass","Funktioneers","Funktioneers",tracks/sergik-rock-dem-feets--f85df52d.json
10f8b527-d1e0-49c9-989f-a30d9a982576,sergik-rules-dont-apply--10f8b527,"SERGIK - Rules Dont Apply","SERGIK",true,123.05,house,G# minor,4.3,0.5,221,"Hip-Hop","Funktioneers","Funktioneers",tracks/sergik-rules-dont-apply--10f8b527.json
cedf5a0b-2493-4b58-aac7-5a9b17512fac,sergik-salute--cedf5a0b,"SERGIK - Salute","SERGIK",true,83.35,downtempo,D major,4.9,0.8,278,"Hip-Hop","Funktioneers","Funktioneers",tracks/sergik-salute--cedf5a0b.json
ccf5dee8-e9ba-4fd8-99c1-5474070a9398,sergik-something--ccf5dee8,"SERGIK - Something","SERGIK",true,123.05,house,Unknown,4.4,0.78,248,"Hip-Hop","Funktioneers","Funktioneers",tracks/sergik-something--ccf5dee8.json
ca0aae77-1548-4d8a-a104-356582713b96,sergik-somthn-l-s--ca0aae77,"SERGIK - Somthn L's","SERGIK",true,129.2,tech_house,D minor,3.5,0.74,300,"Hip-Hop","Party Time","Party Time",tracks/sergik-somthn-l-s--ca0aae77.json
c5faf776-bc65-4895-9196-b459b8cda13b,sergik-soul-candy--c5faf776,"SERGIK - Soul Candy","SERGIK",true,117.45,funk_fusion,E major,4.2,0.75,246,"Reggae","Soul Candy","Soul Candy",tracks/sergik-soul-candy--c5faf776.json
99b2c5a7-096e-456f-8a5d-78893dc9cc80,sergik-soul-candy--99b2c5a7,"SERGIK - Soul Candy","SERGIK",false,117.45,funk_fusion,E major,4.2,0.75,246,"Reggae","","",tracks/sergik-soul-candy--99b2c5a7.json
84a2bf1f-1936-4776-a9b0-5598e72643aa,sergik-soul-mind-n-body-v2--84a2bf1f,"SERGIK - Soul Mind n Body v2","SERGIK",true,129.2,tech_house,A# minor,3.4,0.74,246,"Reggae","Funktioneers","Funktioneers",tracks/sergik-soul-mind-n-body-v2--84a2bf1f.json
28327f8d-d234-48c0-9ca4-759952ff2090,sergik-space-dust--28327f8d,"SERGIK - Space Dust","SERGIK",true,123.05,house,G# minor,3.2,0.73,148,"Funky House","Deep n Funky","Deep n Funky",tracks/sergik-space-dust--28327f8d.json
de019438-99c3-41a9-8410-8027f88462b7,sergik-spring-swing--de019438,"SERGIK - Spring Swing","SERGIK",true,123.05,house,C minor,4.7,0.79,257,"Deep House","Deep n Funky","Deep n Funky",tracks/sergik-spring-swing--de019438.json
6459f0ed-8b8d-4b84-9dbe-a6e83ce11542,sergik-spring-swing-1--6459f0ed,"SERGIK - Spring Swing 1","SERGIK",true,123.05,house,C minor,4.5,0.78,250,"Deep House","Soul Candy","Soul Candy",tracks/sergik-spring-swing-1--6459f0ed.json
246ceab6-7890-4ae3-83af-67ffd3737f70,sergik-spring-swing-1--246ceab6,"SERGIK - Spring Swing 1","SERGIK",false,123.05,house,C minor,4.5,0.78,250,"Deep House","","",tracks/sergik-spring-swing-1--246ceab6.json
a9a0f9b4-33d1-4288-a89f-da0927feab30,sergik-subliminal-acid--a9a0f9b4,"SERGIK - Subliminal acid","SERGIK",true,92.29,funk_fusion,D# minor,4.3,0.5,193,"Reggae","UTOPIA","UTOPIA",tracks/sergik-subliminal-acid--a9a0f9b4.json
cd9d83d0-dcb5-41fd-bf0c-14434034439f,sergik-subliminal-acid--cd9d83d0,"SERGIK - Subliminal acid","SERGIK",false,92.29,funk_fusion,D# minor,4.3,0.5,193,"Reggae","","",tracks/sergik-subliminal-acid--cd9d83d0.json
c22168a0-7132-449f-aa5e-de53c6ea1b54,sergik-sunrise-bass--c22168a0,"SERGIK - Sunrise Bass","SERGIK",true,136,cross_zone,C minor,4.3,0.77,231,"Tech House","Experimental : Free Form Bass","Experimental : Free Form Bass",tracks/sergik-sunrise-bass--c22168a0.json
ef9c4f4e-8b73-429a-ad29-4a716d6c8cf5,sergik-tell-her-v2--ef9c4f4e,"SERGIK - tell her v2","SERGIK",true,117.45,funk_fusion,A minor,3.7,0.73,281,"Disco","Party Time","Party Time",tracks/sergik-tell-her-v2--ef9c4f4e.json
f354b1a7-d880-4f68-8485-fdd4ae0df812,sergik-tell-her-v2--f354b1a7,"SERGIK - tell her v2","SERGIK",false,117.45,funk_fusion,A minor,3.7,0.73,281,"Disco","","",tracks/sergik-tell-her-v2--f354b1a7.json
09df06ad-4e7a-4adc-b6b8-142c2be53fef,sergik-tequila-power--09df06ad,"SERGIK - Tequila Power","SERGIK",true,123.05,house,A# minor,3.3,0.73,265,"Funky House","Staying A Vibe","Staying A Vibe",tracks/sergik-tequila-power--09df06ad.json
cb6dfd08-ce17-4c73-849b-1203d490ab2f,sergik-the-assignment-2--cb6dfd08,"SERGIK - The Assignment 2","SERGIK",true,123.05,house,G minor,3.9,0.76,219,"Funky House","In The Streets","In The Streets",tracks/sergik-the-assignment-2--cb6dfd08.json
12f7aaef-feb5-4910-84e8-3ce2923100cf,sergik-the-beat--12f7aaef,"SERGIK - The Beat","SERGIK",true,117.45,funk_fusion,A minor,4,0.76,226,"Disco","Deep n Funky","Deep n Funky",tracks/sergik-the-beat--12f7aaef.json
e4649072-5244-4256-ab9c-8b757a094e99,sergik-the-bomb--e4649072,"SERGIK - The Bomb","SERGIK",true,129.2,tech_house,A minor,4.8,0.79,230,"Tech House","Feelin Sendy","Feelin Sendy",tracks/sergik-the-bomb--e4649072.json
262f5516-6242-4187-8fa9-8129bcc09116,sergik-the-bomb-tech-130-bpm--262f5516,"SERGIK - The Bomb Tech 130 bpm","SERGIK",true,130,tech_house,A minor,4.8,0.79,226,"Reggae","Feelin Sendy","Feelin Sendy",tracks/sergik-the-bomb-tech-130-bpm--262f5516.json
c24cdeca-01b5-459f-be5b-582bea01ae13,sergik-the-mccoy--c24cdeca,"SERGIK - The McCoy","SERGIK",true,86.13,downtempo,G# major,4.6,0.54,181,"Reggae","Inspire","Inspire",tracks/sergik-the-mccoy--c24cdeca.json
54f02534-b098-4683-a38f-7f3e24bc3f44,sergik-the-mccoy--54f02534,"SERGIK - The McCoy","SERGIK",false,86.13,downtempo,G# major,,0,181,"Reggae","","",tracks/sergik-the-mccoy--54f02534.json
54289755-d144-49b9-b1bc-8c5328b52823,sergik-the-mccoy--54289755,"SERGIK - The McCoy","SERGIK",false,86.13,downtempo,G# major,,0,181,"Reggae","","",tracks/sergik-the-mccoy--54289755.json
bb65b67b-cd56-4199-bea9-2b8c4a4ff2fe,sergik-the-mccoy--bb65b67b,"SERGIK - The McCoy","SERGIK",false,86.13,downtempo,G# major,4.6,0.54,181,"Reggae","","",tracks/sergik-the-mccoy--bb65b67b.json
